IN,532168,Mirtivalasa,Andhra Pradesh,02,Srikakulam,542,Santhakaviti Mandal,,18.4296,83.7793,4
IN,532168,Laidam,Andhra Pradesh,02,Srikakulam,542,Ponduru Mandal,,18.386,83.7677,3
IN,532168,Devaravalasa,Andhra Pradesh,02,Srikakulam,542,Sigadam Mandal,,18.3296,83.7025,4
IN,532168,Gokarnapalli,Andhra Pradesh,02,Srikakulam,542,Ponduru Mandal,,18.386,83.7677,3
IN,532168,Honjaram,Andhra Pradesh,02,Srikakulam,542,Santhakaviti Mandal,,18.444,83.8083,4
IN,532168,Mettavalasa,Andhra Pradesh,02,Srikakulam,542,Ponduru,,18.3896,83.7135,4
IN,532168,Anandapuram,Andhra Pradesh,02,Srikakulam,542,Sigadam Mandal,,18.3692,83.7542,4
IN,532168,Ponduru,Andhra Pradesh,02,Srikakulam,542,Ponduru,,18.3496,83.7565,4
IN,532168,Siripuram,Andhra Pradesh,02,Srikakulam,542,Santhakaviti Mandal,,18.3922,83.7883,4
IN,532168,Chittarupuram,Andhra Pradesh,02,Srikakulam,542,Santhakaviti Mandal,,18.4212,83.8278,4
IN,532168,Rapaka,Andhra Pradesh,02,Srikakulam,542,Ponduru Mandal,,18.3491,83.7792,4
IN,532168,Santhavuriti,Andhra Pradesh,02,Srikakulam,542,Sigadam Mandal,,18.386,83.7677,3
IN,532168,Tankaladuggivalasa,Andhra Pradesh,02,Srikakulam,542,G.sigadam Mandal,,18.386,83.7677,3
IN,532168,Walteru,Andhra Pradesh,02,Srikakulam,542,Santhakaviti Mandal,,18.386,83.7677,3
IN,532168,Thandyam,Andhra Pradesh,02,Srikakulam,542,Ponduru Mandal,,18.386,83.7677,3
IN,532168,Lolugu,Andhra Pradesh,02,Srikakulam,542,Ponduru Mandal,,18.386,83.7677,3
IN,532168,Mandavakuriti,Andhra Pradesh,02,Srikakulam,542,Santhakaviti Mandal,,18.386,83.7677,3
IN,532168,Manthina,Andhra Pradesh,02,Srikakulam,542,Santhakaviti Mandal,,18.386,83.7677,3
IN,532168,Palakhandyam,Andhra Pradesh,02,Srikakulam,542,Sigadam Mandal,,18.386,83.7677,3
IN,532168,Pathakumkam,Andhra Pradesh,02,Srikakulam,542,Laveru Mandal,,18.386,83.7677,3
IN,532168,Suravam,Andhra Pradesh,02,Srikakulam,542,Santhakaviti Mandal,,18.386,83.7677,3
IN,532185,Amadalavalasa H.O,Andhra Pradesh,02,Srikakulam,542,Amadalavalasa,,18.4049,83.908,1
IN,532186,Akkulapeta,Andhra Pradesh,02,Srikakulam,542,Amadalavalasa Mandal,,18.4476,83.8726,4
IN,532186,Chittivalasa,Andhra Pradesh,02,Srikakulam,542,Amadalavalasa Manal,,18.4408,83.9183,4
IN,532186,Kasimivalasa,Andhra Pradesh,02,Srikakulam,542,Srikakulam Mandal,,18.4049,83.908,3
IN,532186,Tandemvalasa,Andhra Pradesh,02,Srikakulam,542,Srikakulam Mandal,,18.3556,83.945,4
IN,532186,Naira,Andhra Pradesh,02,Srikakulam,542,Srikakulam,,18.3917,83.9581,4
IN,532186,Alikam,Andhra Pradesh,02,Srikakulam,542,Srikakulam Mandal,,18.3768,83.9446,4
IN,532186,Opivada Venkampeta,Andhra Pradesh,02,Srikakulam,542,Burja Mandal,,18.4049,83.908,3
IN,532186,Chintada,Andhra Pradesh,02,Srikakulam,542,Srikakulam,,18.3898,83.9013,4
IN,532186,Turakapeta,Andhra Pradesh,02,Srikakulam,542,Amadalavalasa Mandal,,18.4386,83.8455,4
IN,532186,Korlakota,Andhra Pradesh,02,Srikakulam,542,Amadalavalasa Mandal,,18.4098,83.8716,4
IN,532186,Uppinivalasa,Andhra Pradesh,02,Srikakulam,542,Burja Mandal,,18.4049,83.908,3
IN,532186,Ponnam,Andhra Pradesh,02,Srikakulam,542,Srikakulam Mandal,,18.4109,83.9425,4
IN,532186,Kanugulavalasa,Andhra Pradesh,02,Srikakulam,542,Amadalavalasa,,18.3878,83.8806,4
IN,532186,B.S.Puram,Andhra Pradesh,02,Srikakulam,542,Srikakulam Mandal,,18.4049,83.908,3
IN,532186,Vengala Rao Colony,Andhra Pradesh,02,Srikakulam,542,Amadalavalasa,,18.4049,83.908,3
IN,532186,Cheemalavalasa,Andhra Pradesh,02,Srikakulam,542,Amadalavalasa Mandal,,18.4049,83.908,3
IN,532190,Kondavalasa,Andhra Pradesh,02,Srikakulam,542,Sarubujjili Mandal,,18.5605,83.6385,4
IN,532190,Rottavalasa,Andhra Pradesh,02,Srikakulam,542,Sarubujjili Mandal,,18.4744,83.9018,4
IN,532190,Shalantri,Andhra Pradesh,02,Srikakulam,542,Sarubujjili Mandal,,18.5093,83.9122,4
IN,532190,Alamajipeta,Andhra Pradesh,02,Srikakulam,542,Sarubujjili Mandal,,18.5147,83.8175,3
IN,532190,Chiguruvalasa,Andhra Pradesh,02,Srikakulam,542,Sarubujjili Mandal,,18.5147,83.8175,3
IN,532190,P.S.Puram,Andhra Pradesh,02,Srikakulam,542,Sarubujjili,,18.5147,83.8175,3
IN,532195,Elamanchili,Andhra Pradesh,02,Srikakulam,542,Kotabommali Mandal,,18.5301,83.9921,4
IN,532195,Kistupuram,Andhra Pradesh,02,Srikakulam,542,Kotabommali Mandal,,18.5251,84.0773,3
